Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,Houston,US,JE-15715,Joe Elijah,8/25/2021,US-2021-126200,77070,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Central,962,Consumer,8/29/2021,Standard Class,Texas,Binders,0.8,-39.804,3,25.68
Office Supplies,Houston,US,JE-15715,Joe Elijah,8/25/2021,US-2021-126200,77070,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Central,963,Consumer,8/29/2021,Standard Class,Texas,Binders,0.8,-19.8144,3,12.384
Office Supplies,Columbus,US,BS-11590,Brendan Sweed,8/25/2021,US-2021-107398,43229,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,East,964,Corporate,8/30/2021,Standard Class,Ohio,Binders,0.7,-2.2896,3,2.862
Office Supplies,Columbus,US,RC-19960,Ryan Crowe,8/25/2021,US-2021-115259,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",East,965,Consumer,8/27/2021,Second Class,Ohio,Envelopes,0.2,44.0316,6,130.464
Office Supplies,Columbus,US,RC-19960,Ryan Crowe,8/25/2021,US-2021-115259,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",East,966,Consumer,8/27/2021,Second Class,Ohio,Envelopes,0.2,1.652,2,4.72
Office Supplies,Columbus,US,RC-19960,Ryan Crowe,8/25/2021,US-2021-115259,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",East,967,Consumer,8/27/2021,Second Class,Ohio,Fasteners,0.2,14.5348,14,40.096
Office Supplies,Columbus,US,RC-19960,Ryan Crowe,8/25/2021,US-2021-115259,43229,OFF-PA-10004965,Xerox 1921,East,968,Consumer,8/27/2021,Second Class,Ohio,Paper,0.2,7.4925,3,23.976
Office Supplies,Los Angeles,US,JM-15265,Janet Molinari,8/25/2021,US-2021-104178,90036,OFF-PA-10004983,Xerox 23,West,969,Corporate,8/29/2021,Standard Class,California,Paper,0,12.4416,4,25.92
Office Supplies,Los Angeles,US,JM-15265,Janet Molinari,8/25/2021,US-2021-104178,90036,OFF-ST-10004258,Portable Personal File Box,West,970,Corporate,8/29/2021,Standard Class,California,Storage,0,13.1868,4,48.84
Technology,Los Angeles,US,JM-15265,Janet Molinari,8/25/2021,US-2021-104178,90036,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,West,971,Corporate,8/29/2021,Standard Class,California,Accessories,0,30.432,5,95.1
Technology,Seattle,US,MW-18220,Mitch Webber,8/25/2021,US-2021-103660,98103,TEC-PH-10000895,Polycom VVX 310 VoIP phone,West,972,Consumer,8/30/2021,Standard Class,Washington,Phones,0.2,75.5958,7,1007.944
Furniture,Newark,US,KB-16315,Karl Braun,8/26/2021,US-2021-103331,19711,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,East,973,Consumer,9/1/2021,Standard Class,Delaware,Furnishings,0,4.0584,4,10.68
Office Supplies,Newark,US,PP-18955,Paul Prost,8/26/2021,US-2021-115413,19711,OFF-AR-10003770,Newell 340,East,974,Home Office,9/1/2021,Standard Class,Delaware,Art,0,2.5056,3,8.64
Office Supplies,Newark,US,KB-16315,Karl Braun,8/26/2021,US-2021-103331,19711,OFF-PA-10002160,Xerox 1978,East,975,Consumer,9/1/2021,Standard Class,Delaware,Paper,0,8.4966,3,17.34
Office Supplies,Newark,US,KB-16315,Karl Braun,8/26/2021,US-2021-103331,19711,OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,East,976,Consumer,9/1/2021,Standard Class,Delaware,Paper,0,1.5548,1,3.38
Technology,Los Angeles,US,FM-14290,Frank Merwin,8/26/2021,US-2021-123260,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,West,977,Home Office,8/30/2021,Standard Class,California,Accessories,0,22.984,8,176.8
Technology,Newark,US,PP-18955,Paul Prost,8/26/2021,US-2021-115413,19711,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,East,978,Home Office,9/1/2021,Standard Class,Delaware,Accessories,0,52.4895,3,149.97
Furniture,Springfield,US,CC-12610,Corey Catlett,8/27/2021,US-2021-124688,22153,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",South,979,Corporate,8/29/2021,First Class,Virginia,Furnishings,0,12.5216,4,29.12
Furniture,Springfield,US,CC-12610,Corey Catlett,8/27/2021,US-2021-124688,22153,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,South,980,Corporate,8/29/2021,First Class,Virginia,Tables,0,300.735,3,1202.94
Office Supplies,San Francisco,US,ZD-21925,Zuschuss Donatelli,8/27/2021,US-2021-143336,94109,OFF-AR-10003056,Newell 341,West,981,Consumer,9/1/2021,Second Class,California,Art,0,2.4824,2,8.56
Office Supplies,San Francisco,US,ZD-21925,Zuschuss Donatelli,8/27/2021,US-2021-143336,94109,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",West,982,Consumer,9/1/2021,Second Class,California,Binders,0.2,7.384,4,22.72
Office Supplies,Springfield,US,MM-17920,Michael Moore,8/27/2021,US-2021-101266,22153,OFF-PA-10002986,Xerox 1898,South,983,Consumer,8/30/2021,Second Class,Virginia,Paper,0,6.4128,2,13.36
Technology,Springfield,US,CC-12610,Corey Catlett,8/27/2021,US-2021-124688,22153,TEC-PH-10000455,GE 30522EE2,South,984,Corporate,8/29/2021,First Class,Virginia,Phones,0,168.1855,5,579.95
Technology,San Francisco,US,ZD-21925,Zuschuss Donatelli,8/27/2021,US-2021-143336,94109,TEC-PH-10001949,Cisco SPA 501G IP Phone,West,985,Consumer,9/1/2021,Second Class,California,Phones,0.2,16.011,3,213.48
Furniture,Miami,US,RA-19945,Ryan Akin,8/29/2021,US-2021-169775,33178,FUR-TA-10001857,Balt Solid Wood Rectangular Table,South,986,Consumer,9/2/2021,Second Class,Florida,Tables,0.45,-110.7645,3,174.0585
Office Supplies,Miami,US,RA-19945,Ryan Akin,8/29/2021,US-2021-169775,33178,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,South,987,Consumer,9/2/2021,Second Class,Florida,Binders,0.7,-336.784,4,505.176
Office Supplies,Miami,US,RA-19945,Ryan Akin,8/29/2021,US-2021-169775,33178,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,South,988,Consumer,9/2/2021,Second Class,Florida,Envelopes,0.2,10.8054,2,29.808
Office Supplies,San Francisco,US,HH-15010,Hilary Holden,8/29/2021,US-2021-135699,94110,OFF-PA-10003001,Xerox 1986,West,989,Corporate,8/29/2021,Same Day,California,Paper,0,6.4128,2,13.36
Office Supplies,San Francisco,US,HH-15010,Hilary Holden,8/29/2021,US-2021-135699,94110,OFF-PA-10004475,Xerox 1940,West,990,Corporate,8/29/2021,Same Day,California,Paper,0,53.8608,2,109.92
Office Supplies,Bristol,US,AT-10735,Annie Thurman,8/30/2021,US-2021-146500,06010,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,East,991,Consumer,9/4/2021,Standard Class,Connecticut,Binders,0,11.891,5,25.3
Office Supplies,Bristol,US,AT-10735,Annie Thurman,8/30/2021,US-2021-146500,06010,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,East,992,Consumer,9/4/2021,Standard Class,Connecticut,Storage,0,9.594,3,95.94
Technology,Santa Fe,US,SJ-20500,Shirley Jackson,8/31/2021,US-2021-143385,87505,TEC-AC-10001635,KeyTronic KT400U2 - Keyboard - Black,West,993,Consumer,9/5/2021,Standard Class,New Mexico,Accessories,0,18.504,9,92.52
Office Supplies,Escondido,US,LT-16765,Larry Tron,9/1/2021,US-2021-126522,92025,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",West,994,Consumer,9/5/2021,Second Class,California,Art,0,15.6426,3,53.94
Office Supplies,Houston,US,JL-15130,Jack Lebron,9/1/2021,US-2021-165428,77036,OFF-BI-10002949,Prestige Round Ring Binders,Central,995,Consumer,9/4/2021,First Class,Texas,Binders,0.8,-6.0192,3,3.648
Office Supplies,New York City,US,LH-16900,Lena Hernandez,9/1/2021,US-2021-109855,10009,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,East,996,Consumer,9/5/2021,Standard Class,New York,Binders,0.2,8.3104,2,23.744
Office Supplies,Houston,US,JL-15130,Jack Lebron,9/1/2021,US-2021-165428,77036,OFF-PA-10004100,Xerox 216,Central,997,Consumer,9/4/2021,First Class,Texas,Paper,0.2,10.8864,6,31.104
Technology,New York City,US,LH-16900,Lena Hernandez,9/1/2021,US-2021-109855,10009,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,East,998,Consumer,9/5/2021,Standard Class,New York,Accessories,0,57.12,3,357
Furniture,Watertown,US,JM-16195,Justin MacKendrick,9/2/2021,US-2021-157721,13601,FUR-FU-10002116,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",East,999,Consumer,9/5/2021,First Class,New York,Furnishings,0,4.949700000,1,70.71
Office Supplies,Watertown,US,JM-16195,Justin MacKendrick,9/2/2021,US-2021-157721,13601,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",East,1000,Consumer,9/5/2021,First Class,New York,Appliances,0,8.955,1,19.9
Furniture,Winnipeg,CA,WB-21850,William Brown,10/10/2023,CA-2023-126627,R3R,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Central,5936,Consumer,10/12/2023,First Class,Manitoba,Furnishings,0.2,-2.9985,1,15.992
Furniture,Winnipeg,CA,WB-21850,William Brown,10/10/2024,CA-2024-126627,R3R,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Central,9054,Consumer,10/12/2024,First Class,Manitoba,Furnishings,0.6,-6.3,4,14
Furniture,Quebec City,CA,JT-12540,Jill Trafton,3/19/2023,CA-2023-115483,G1B,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",East,4481,Consumer,3/21/2023,Second Class,Quebec,Bookcases,0.7,-98.8018,1,72.294
Furniture,Quebec City,CA,JT-12540,Jill Trafton,3/19/2024,CA-2024-115483,G1B,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",East,7230,Consumer,3/21/2024,Second Class,Quebec,Bookcases,0.7,-98.8018,1,72.294
Furniture,Vancouver,CA,AB-10165,Alan Barnes,12/20/2021,CA-2021-126634,V5K,FUR-FU-10004973,Flat Face Poster Frame,West,1933,Consumer,12/22/2021,Second Class,British Columbia,Furnishings,0,39.56,5,94.2
Furniture,Vancouver,CA,AB-10165,Alan Barnes,12/20/2024,CA-2024-126634,V5K,FUR-FU-10004973,Flat Face Poster Frame,West,10054,Consumer,12/22/2024,Second Class,British Columbia,Furnishings,0.2,2.3571,1,6.984
Furniture,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2023,CA-2023-112109,R0H,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,5180,Consumer,7/12/2023,Standard Class,Manitoba,Chairs,0.2,3.5712,3,47.616
Furniture,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2024,CA-2024-112109,R0H,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,8089,Consumer,7/12/2024,Standard Class,Manitoba,Chairs,0.2,74.57,3,662.88
Furniture,Toronto,CA,CT-11995,Carol Triggs,5/7/2023,CA-2023-169856,M3C,FUR-TA-10003469,Balt Split Level Computer Training Table,East,4750,Consumer,5/12/2023,Standard Class,Ontario,Tables,0,0.6,1,2.21
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/29/2021,CA-2021-141531,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,2019,Consumer,1/2/2022,Standard Class,Quebec,Furnishings,0,20.538,2,68.46
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/29/2021,CA-2021-123625,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,2020,Consumer,1/2/2022,Standard Class,Quebec,Furnishings,0,20.538,2,68.46
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/15/2023,CA-2023-135480,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,6667,Consumer,12/22/2023,Standard Class,Quebec,Furnishings,0,20.538,2,68.46
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/15/2024,CA-2024-135480,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,9996,Consumer,12/22/2024,Standard Class,Quebec,Furnishings,0,20.538,2,68.46
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/29/2024,CA-2024-141531,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,10185,Consumer,1/2/2025,Standard Class,Quebec,Furnishings,0,20.538,2,68.46
Furniture,Charlottetown,CA,HO-15234,Harry Olson,6/12/2023,CA-2023-121465,C0A,FUR-CH-10001270,Harbour Creations Steel Folding Chair,East,5010,Consumer,6/17/2023,Standard Class,Prince Edward Island,Chairs,0,54.8613,3,140.67
Furniture,Charlottetown,CA,HO-15234,Harry Olson,3/16/2024,CA-2024-130494,C0A,FUR-CH-10001270,Harbour Creations Steel Folding Chair,East,7192,Consumer,3/21/2024,Standard Class,Prince Edward Island,Chairs,0,54.8613,3,140.67
Furniture,Toronto,CA,CT-11995,Carol Triggs,5/7/2022,CA-2022-132548,M3C,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",East,2510,Consumer,5/12/2022,Standard Class,Ontario,Chairs,0,10.45,5,24.3
Furniture,Toronto,CA,CT-11995,Carol Triggs,5/7/2022,CA-2022-132548,M3C,FUR-TA-10003469,Balt Split Level Computer Training Table,East,2511,Consumer,5/12/2022,Standard Class,Ontario,Tables,0,9.604,5,19.6
Furniture,Toronto,CA,CT-11995,Carol Triggs,5/7/2023,CA-2023-169856,M3C,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",East,4749,Consumer,5/12/2023,Standard Class,Ontario,Chairs,0,16.96,6,37.68
Furniture,Quebec City,CA,BG-18435,Bruce Galang,12/29/2021,CA-2021-123625,G1B,FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,East,2018,Consumer,1/2/2022,Standard Class,Quebec,Furnishings,0,37.4144,8,101.12
Furniture,Charlottetown,CA,HO-15233,Harry Olson,6/12/2023,CA-2023-121465,C0A,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",East,5011,Consumer,6/17/2023,Standard Class,Prince Edward Island,Chairs,0.2,6.888,5,19.68
Furniture,Charlottetown,CA,HO-15233,Harry Olson,3/16/2024,CA-2024-130494,C0A,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",East,7193,Consumer,3/21/2024,Standard Class,Prince Edward Island,Chairs,0.2,6.888,5,19.68
Furniture,Vancouver,CA,TZ-21580,Tracy Zic,12/4/2021,CA-2021-119508,V6B,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",West,1787,Consumer,12/9/2021,Standard Class,British Columbia,Furnishings,0,9.03,6,25.08
Furniture,Vancouver,CA,TZ-21580,Tracy Zic,12/4/2023,CA-2023-119508,V6B,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",West,6518,Consumer,12/9/2023,Standard Class,British Columbia,Furnishings,0,9.03,6,25.08
Furniture,Vancouver,CA,TZ-21580,Tracy Zic,12/4/2024,CA-2024-119508,V6B,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",West,9822,Consumer,12/9/2024,Standard Class,British Columbia,Furnishings,0,9.03,6,25.08
Furniture,Vancouver,CA,TZ-21580,Tracy Zic,12/4/2022,CA-2022-119508,V6B,FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",West,3902,Consumer,12/9/2022,Standard Class,British Columbia,Furnishings,0.1,68.3332,2,361.764
Furniture,Vancouver,CA,JM-15535,Jessica Myrick,4/17/2024,CA-2024-108735,V6E,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",West,7443,Consumer,4/21/2024,Standard Class,British Columbia,Bookcases,0.2,24.24,3,257.5
Furniture,Vancouver,CA,JM-15535,Jessica Myrick,4/17/2023,CA-2023-108735,V6E,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",West,4631,Consumer,4/21/2023,Standard Class,British Columbia,Bookcases,0.2,13.846,5,79.12
Office Supplies,Winnipeg,CA,WB-21850,William Brown,10/10/2023,CA-2023-126627,R3R,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Central,5937,Consumer,10/12/2023,First Class,Manitoba,Binders,0.2,13.5882,1,120.784
Office Supplies,Winnipeg,CA,WB-21850,William Brown,10/10/2024,CA-2024-126627,R3R,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Central,9055,Consumer,10/12/2024,First Class,Manitoba,Binders,0.8,-26.23,2,16.39
Office Supplies,Toronto,CA,AG-10270,Alejandro Grove,9/20/2021,CA-2021-153738,M2N,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,East,1176,Consumer,9/22/2021,First Class,Ontario,Binders,0,16.96,6,37.68
Office Supplies,Toronto,CA,AG-10270,Alejandro Grove,9/20/2023,CA-2023-153738,M2N,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,East,5784,Consumer,9/22/2023,First Class,Ontario,Binders,0,16.96,6,37.68
Office Supplies,Toronto,CA,AG-10270,Alejandro Grove,9/20/2024,CA-2024-153738,M2N,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,East,8806,Consumer,9/22/2024,First Class,Ontario,Binders,0,16.96,6,37.68
Office Supplies,Toronto,CA,AG-10270,Alejandro Grove,9/20/2022,CA-2022-153738,M2N,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,East,3253,Consumer,9/22/2022,First Class,Ontario,Binders,0.2,8.8624,2,24.448
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2023,CA-2023-129322,M5H,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,5365,Consumer,8/10/2023,Second Class,Ontario,Appliances,0,33.04,2,113.92
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2024,CA-2024-129322,M5H,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,8301,Consumer,8/10/2024,Second Class,Ontario,Appliances,0,33.04,2,113.92
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2023,CA-2023-129322,M5H,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,5366,Consumer,8/10/2023,Second Class,Ontario,Art,0,11.9,2,39.66
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2024,CA-2024-129322,M5H,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,8302,Consumer,8/10/2024,Second Class,Ontario,Art,0,11.9,2,39.66
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2023,CA-2023-129322,M5H,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,East,5367,Consumer,8/10/2023,Second Class,Ontario,Binders,0,210.49,7,447.86
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2024,CA-2024-129322,M5H,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,East,8303,Consumer,8/10/2024,Second Class,Ontario,Binders,0,210.49,7,447.86
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2022,CA-2022-129322,M5H,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,East,2944,Consumer,8/10/2022,Second Class,Ontario,Binders,0.2,10.8588,1,144.784
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2022,CA-2022-129322,M5H,OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",East,2942,Consumer,8/10/2022,Second Class,Ontario,Appliances,0.2,2.73,2,7.28
Office Supplies,Toronto,CA,DB-13405,Denny Blanton,8/8/2022,CA-2022-129322,M5H,OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",East,2943,Consumer,8/10/2022,Second Class,Ontario,Art,0.2,2.2302,2,6.608
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2023,CA-2023-155586,T2C,OFF-AR-10001547,Newell 311,West,6644,Consumer,12/16/2023,Second Class,Alberta,Art,0,0.6,1,2.21
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2022,CA-2022-155586,T2C,OFF-AR-10001547,Newell 311,West,4008,Consumer,12/16/2022,Second Class,Alberta,Art,0,7.4496,4,15.52
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2022,CA-2022-155586,T2C,OFF-EN-10003072,Peel & Seel Envelopes,West,4009,Consumer,12/16/2022,Second Class,Alberta,Envelopes,0,16.398,4,36.44
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2023,CA-2023-155586,T2C,OFF-EN-10003072,Peel & Seel Envelopes,West,6645,Consumer,12/16/2023,Second Class,Alberta,Envelopes,0,7.45,4,15.52
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2023,CA-2023-155586,T2C,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",West,6646,Consumer,12/16/2023,Second Class,Alberta,Paper,0,16.4,4,36.44
Office Supplies,Calgary,CA,XP-21865,Xylona Preis,12/12/2022,CA-2022-155586,T2C,OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",West,4010,Consumer,12/16/2022,Second Class,Alberta,Paper,0.2,6.4308,4,22.368
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2023,CA-2023-112109,R0H,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Central,5182,Consumer,7/12/2023,Standard Class,Manitoba,Binders,0.2,9.4486,1,107.984
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2023,CA-2023-112109,R0H,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Central,5183,Consumer,7/12/2023,Standard Class,Manitoba,Storage,0.2,6.03,3,19.296
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2024,CA-2024-112109,R0H,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Central,8092,Consumer,7/12/2024,Standard Class,Manitoba,Storage,0.2,-1.26,7,33.49
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2023,CA-2023-112109,R0H,OFF-BI-10001634,Wilson Jones Active Use Binders,Central,5181,Consumer,7/12/2023,Standard Class,Manitoba,Binders,0.2,107.955,9,863.64
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2024,CA-2024-112109,R0H,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Central,8091,Consumer,7/12/2024,Standard Class,Manitoba,Binders,0.7,-13.31,2,19.97
Office Supplies,Winnipeg,CA,JE-15715,Joe Elijah,7/8/2024,CA-2024-112109,R0H,OFF-BI-10001634,Wilson Jones Active Use Binders,Central,8090,Consumer,7/12/2024,Standard Class,Manitoba,Binders,0.7,-6.12,4,8.74
Office Supplies,Toronto,CA,CT-11995,Carol Triggs,5/7/2023,CA-2023-169856,M3C,OFF-AR-10002578,Newell 335,East,4751,Consumer,5/12/2023,Standard Class,Ontario,Art,0,3.11,1,6.48
Office Supplies,Montreal,CA,FM-14380,Fred McMath,12/9/2024,CA-2024-141082,H1A,OFF-LA-10001404,Avery 517,East,9916,Consumer,12/13/2024,Standard Class,Quebec,Labels,0,1.73,1,3.69
